量詞,量詞拼音,名詞,名詞拼音,國語
條,tiu,左口魚,jõ hãw yeũ,一條比目魚
條,tiu,竹,jök,一根竹竿，一根竹子
條,tiu,溝渠,käw koy,一條溝渠
條,tiu,茄子,kẽ jĩ,一條茄子
條,tiu,渠道,koy dòw,一條渠道
條,tiu,鯨魚,kenk yeũ,一條鯨魚
條,tiu,橋,kĩu,一個點子
條,tiu,曲線,kök sîn,一條曲線
條,tiu,裙,kuant,一條裙子，一條洋裙
條,tiu,裙帶,kuant dâi,一條裙帶
條,tiu,罅,lâ,一道縫，一條縫
條,tiu,藍鯨,lam kenk,一條藍鯨
條,tiu,爛數,làn sôw,一筆爛帳
條,tiu,𩶘魚,làb yeũ,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu,褸裙,läw kuãnt,一條大衣式連衣裙
條,tiu,脷,lèy,一條舌頭
條,tiu,領𧘹,léng täi,一條領帶
條,tiu,蓮藕,lin ngáw,一條蓮藕
條,tiu,蘿蔔,lo bàg,一條蘿蔔
條,tiu,龍,lonk,一條龍
條,tiu,盲毛,mang mow,一個傻瓜
條,tiu,迷你裙,may néy kuant,一條迷你裙
條,tiu,問題,mànt tay,一個問題
條,tiu,尾,méy,一條尾巴
條,tiu,命,mèng,一條命
條,tiu,明渠,menk koy,一條明渠
條,tiu,蟒蛇,móng se,一條蟒蛇
條,tiu,毛,mow,一根毛
條,tiu,毛毛蟲,mow mow conk,一條毛毛蟲
條,tiu,木,mòk,一根木料
條,tiu,蝻蛇,nam se,一條蟒蛇
條,tiu,女,nõy,一個女子，一個女朋友
條,tiu,牙線,nga sîn,一條牙線
條,tiu,眼鏡蛇,ngán gẽng se,一條眼鏡蛇
條,tiu,矮瓜,ngãy guä,一條茄子，一個茄子
條,tiu,鱷魚,ngòg yeu,一條鱷魚
條,tiu,排水渠,pai sõy koy,一條排水渠
條,tiu,皮帶,pey dãi,一條皮帶
條,tiu,骿骨,pëng guät,一條肋骨
條,tiu,沙甸魚,sä dïn yeũ,一條沙丁魚
條,tiu,沙𩶘,sä làb,一條鯛魚，一條真鯛，一條赤鯛，一條正鯛
條,tiu,鯊魚,sä yeũ,一條鯊魚
條,tiu,衫裙,säm kuant,一條連衣裙
條,tiu,西洋菜,säy yeong côi,一條豆瓣葉，一條水田芥，一條水甕菜
條,tiu,生命,sänk mèng,一條生命
條,tiu,蛇,se,一條蛇
條,tiu,水草,sõy cõw,一根水草
條,tiu,水喉,sõy haw,一條水管
條,tiu,水渠,sõy koy,一條水渠
條,tiu,屍,sï,一具死屍，一具屍體
條,tiu,絲瓜,sï guä,一條絲瓜
條,tiu,士啤呔,sì bë täi,一個後備車輪，一個後備輪胎，一個備用車輪，一個備用輪胎
條,tiu,線,sîn,一條線
條,tiu,繩,sẽnk,一根繩子
條,tiu,勝瓜,sênk guä,一條絲瓜，一個絲瓜
條,tiu,紹菜,sìu côi,一棵大白菜，一棵結球白菜
條,tiu,鎖匙,sõ si,一把鑰匙
條,tiu,數,sôw,一筆賬
條,tiu,船,seun,一條船，一艘船
條,tiu,雪條,seûd tĩu,一根冰棍兒
條,tiu,呔,täi,一個輪胎，一個車胎
條,tiu,𧘹,täi,一條領帶
條,tiu,𧘹,täi,一條領帶
條,tiu,鰨沙,tâd sä,一條比目魚
條,tiu,鰨沙魚,tâd sä yeũ,一條比目魚
條,tiu,題目,tay mòk,一道題，一道題目
條,tiu,頭髮,taw fâd,一根頭髮
條,tiu,天橋,tïn kiu,一座人行天橋
條,tiu,鐵路,tîd lòw,一條鐵路
條,tiu,塘蝨,tong sät,一條鯰魚
條,tiu,塘蝨魚,tong sät yeũ,一條鯰魚
條,tiu,通菜,tönk côi,一條空心菜
條,tiu,圍裙,way kuant,一條圍裙
條,tiu,運河,wànt ho,一條運河
條,tiu,黃芽白,wong nga bàg,一棵大白菜
條,tiu,污水渠,wü sõy koy,一條下水道，一條地下渠，一條污水下水道
條,tiu,護城河,wù senk ho,一條護城河
條,tiu,陰溝,yämp käw,一條陰溝
條,tiu,人命,yant mèng,一條人命
條,tiu,手骨,yät tiu sãw guät,一條胳膊，一隻胳膊
條,tiu,友,yãw,一個傢伙，一個小子
條,tiu,友仔,yãw jãy,一個傢伙，一個小子
條,tiu,陽溝,yeong käw,一條陽溝
條,tiu,羽毛,yeú mów,一根羽毛，一片羽毛
堂,tong,鼻涕,bèy tây,一行鼻涕
堂,tong,窗簾,ceöng lĩm,一塊窗簾
堂,tong,課,fô,一節課，一堂課
堂,tong,鋸,geô,一把鋸
堂,tong,樓梯,law täy,一道樓梯
堂,tong,路,lòw,十里路
堂,tong,蚊帳,mänt jeông,一頂蚊帳
堂,tong,眉,mey,一對眉毛
堂,tong,磨,mò,一盤磨子
堂,tong,梯,täy,一把梯子
堂,tong,魚網,yeu móng,一張魚網
套,tôw,電影,dìn yẽnk,一部電影
套,tôw,戲,hêy,一部電影，一齣電影，一場戲，一齣戲
套,tôw,劇,kèg,一部電視劇
套,tôw,片,pĩn,一個片子
套,tôw,梳化,sö fâ,一套沙發
筒,tonk,菲林,fëy lãmp,一個膠卷
筒,tonk,藥丸,yeòg yeũn,一管藥丸
脫,teûd,衫,säm,一套衣服，一身衣服
脫,teûd,西裝,säy jöng,一套西裝
脫,teûd,人,yant,一批人，一撥兒人，一代人，一輩人
圍,way,酒,jãw,一桌酒席
圍,way,和頭酒,wo taw jãw,一桌謝罪酒
回,wui,事,sì,一回事
碗,wũn,茶,ca,一碗茶
碗,wũn,菜,côi,一碗菜
碗,wũn,飯,fàn,一碗飯
碗,wũn,淨麵,jènk mìn,一碗素麵條，一碗陽春麵
碗,wũn,麵,mìn,一碗麵
碗,wũn,湯,töng,一碗湯
碗,wũn,楊枝甘露​,yeong jï gämp lòw,一碗楊枝甘露​
樣,yeòng,嘢,yé,一個東西，一種東西，一件事兒，一樣東西
